stage_name,stage_date,stage_length,stage_KOM_rank,stage_KOM_name,stage_KOM_team,stage_KOM_points
Stage 15 | Seregno - Bergamo,21/05,(195k),6,VACEK Karel,Team Corratec - Selle Italia,36
Stage 15 | Seregno - Bergamo,21/05,(195k),7,GEE Derek,Israel - Premier Tech,31
Stage 15 | Seregno - Bergamo,21/05,(195k),8,GHEBREIGZABHIER Amanuel,Trek - Segafredo,30
Stage 15 | Seregno - Bergamo,21/05,(195k),9,CEPEDA Jefferson Alexander,EF Education-EasyPost,25
Stage 15 | Seregno - Bergamo,21/05,(195k),10,PARET-PEINTRE Aurélien,AG2R Citroën Team,22
Stage 15 | Seregno - Bergamo,21/05,(195k),11,GAVAZZI Francesco,EOLO-Kometa,22
Stage 15 | Seregno - Bergamo,21/05,(195k),12,DE MARCHI Alessandro,Team Jayco AlUla,22
Stage 15 | Seregno - Bergamo,21/05,(195k),13,STOJNIĆ Veljko,Team Corratec - Selle Italia,21
Stage 15 | Seregno - Bergamo,21/05,(195k),14,ARMIRAIL Bruno,Groupama - FDJ,21
Stage 15 | Seregno - Bergamo,21/05,(195k),15,MCNULTY Brandon,UAE Team Emirates,21
Stage 15 | Seregno - Bergamo,21/05,(195k),16,BERWICK Sebastian,Israel - Premier Tech,21
Stage 15 | Seregno - Bergamo,21/05,(195k),17,FRIGO Marco,Israel - Premier Tech,18
Stage 15 | Seregno - Bergamo,21/05,(195k),18,BARGUIL Warren,Team Arkéa Samsic,16
Stage 15 | Seregno - Bergamo,21/05,(195k),19,DENZ Nico,BORA - hansgrohe,15
Stage 15 | Seregno - Bergamo,21/05,(195k),20,BUITRAGO Santiago,Bahrain - Victorious,12
Stage 15 | Seregno - Bergamo,21/05,(195k),21,PARET-PEINTRE Valentin,AG2R Citroën Team,12
Stage 15 | Seregno - Bergamo,21/05,(195k),22,CHAMPION Thomas,Cofidis,12
Stage 15 | Seregno - Bergamo,21/05,(195k),23,CLARKE Simon,Israel - Premier Tech,12
Stage 15 | Seregno - Bergamo,21/05,(195k),24,LEKNESSUND Andreas,Team DSM,10
Stage 15 | Seregno - Bergamo,21/05,(195k),25,MAYRHOFER Marius,Team DSM,10
Stage 15 | Seregno - Bergamo,21/05,(195k),26,CORT Magnus,EF Education-EasyPost,10
Stage 15 | Seregno - Bergamo,21/05,(195k),27,ROJAS José Joaquín,Movistar Team,10
Stage 15 | Seregno - Bergamo,21/05,(195k),28,ZANA Filippo,Team Jayco AlUla,9
Stage 15 | Seregno - Bergamo,21/05,(195k),29,ALBANESE Vincenzo,EOLO-Kometa,8
Stage 15 | Seregno - Bergamo,21/05,(195k),30,BONIFAZIO Niccolò,Intermarché - Circus - Wanty,7
Stage 15 | Seregno - Bergamo,21/05,(195k),31,ROGLIČ Primož,Jumbo-Visma,6
Stage 15 | Seregno - Bergamo,21/05,(195k),32,BAIS Mattia,EOLO-Kometa,6
Stage 15 | Seregno - Bergamo,21/05,(195k),33,MAESTRI Mirco,EOLO-Kometa,6
Stage 15 | Seregno - Bergamo,21/05,(195k),34,SEVILLA Diego Pablo,EOLO-Kometa,6
Stage 15 | Seregno - Bergamo,21/05,(195k),35,MAGLI Filippo,Green Project-Bardiani CSF-Faizanè,6
Stage 15 | Seregno - Bergamo,21/05,(195k),36,ALMEIDA João,UAE Team Emirates,5
Stage 15 | Seregno - Bergamo,21/05,(195k),37,VERONA Carlos,Movistar Team,5
Stage 15 | Seregno - Bergamo,21/05,(195k),38,QUARTERMAN Charlie,Team Corratec - Selle Italia,5
Stage 15 | Seregno - Bergamo,21/05,(195k),39,CARTHY Hugh,EF Education-EasyPost,4
Stage 15 | Seregno - Bergamo,21/05,(195k),40,KUSS Sepp,Jumbo-Visma,4
Stage 15 | Seregno - Bergamo,21/05,(195k),41,TONELLI Alessandro,Green Project-Bardiani CSF-Faizanè,4
Stage 15 | Seregno - Bergamo,21/05,(195k),42,MOLLEMA Bauke,Trek - Segafredo,4
Stage 15 | Seregno - Bergamo,21/05,(195k),43,RICCITELLO Matthew,Israel - Premier Tech,4
Stage 15 | Seregno - Bergamo,21/05,(195k),44,MULUBRHAN Henok,Green Project-Bardiani CSF-Faizanè,4
Stage 15 | Seregno - Bergamo,21/05,(195k),45,DELETTRE Alexandre,Cofidis,4
Stage 15 | Seregno - Bergamo,21/05,(195k),46,DE PLUS Laurens,INEOS Grenadiers,3
Stage 15 | Seregno - Bergamo,21/05,(195k),47,FORMOLO Davide,UAE Team Emirates,3
Stage 15 | Seregno - Bergamo,21/05,(195k),48,THOMAS Geraint,INEOS Grenadiers,2
Stage 15 | Seregno - Bergamo,21/05,(195k),49,DUNBAR Eddie,Team Jayco AlUla,2
Stage 15 | Seregno - Bergamo,21/05,(195k),50,SIVAKOV Pavel,INEOS Grenadiers,2
Stage 15 | Seregno - Bergamo,21/05,(195k),51,REX Laurenz,Intermarché - Circus - Wanty,2
Stage 15 | Seregno - Bergamo,21/05,(195k),52,BALLERINI Davide,Soudal - Quick Step,2
Stage 15 | Seregno - Bergamo,21/05,(195k),53,VELASCO Simone,Astana Qazaqstan Team,1
Stage 15 | Seregno - Bergamo,21/05,(195k),54,HUYS Laurens,Intermarché - Circus - Wanty,1
Stage 15 | Seregno - Bergamo,21/05,(195k),55,WARBASSE Larry,AG2R Citroën Team,1
Stage 15 | Seregno - Bergamo,21/05,(195k),-,GAVIRIA Fernando,Movistar Team,-2
Stage 15 | Seregno - Bergamo,21/05,(195k),-,PRONSKIY Vadim,Astana Qazaqstan Team,-8
Stage 16 | Sabbio Chiese - Monte Bondone,23/05,(203k),1,HEALY Ben,EF Education-EasyPost,164
Stage 16 | Sabbio Chiese - Monte Bondone,23/05,(203k),2,BAIS Davide,EOLO-Kometa,144
Stage 16 | Sabbio Chiese - Monte Bondone,23/05,(203k),3,RUBIO Einer Augusto,Movistar Team,117
Stage 16 | Sabbio Chiese - Monte Bondone,23/05,(203k),4,PINOT Thibaut,Groupama - FDJ,114
Stage 16 | Sabbio Chiese - Monte Bondone,23/05,(203k),5,ALMEIDA João,UAE Team Emirates,55
Stage 16 | Sabbio Chiese - Monte Bondone,23/05,(203k),6,SKUJIŅŠ Toms,Trek - Segafredo,48
Stage 16 | Sabbio Chiese - Monte Bondone,23/05,(203k),7,VACEK Karel,Team Corratec - Selle Italia,36
Stage 16 | Sabbio Chiese - Monte Bondone,23/05,(203k),8,GABBURO Davide,Green Project-Bardiani CSF-Faizanè,33
Stage 16 | Sabbio Chiese - Monte Bondone,23/05,(203k),9,GEE Derek,Israel - Premier Tech,31
Stage 16 | Sabbio Chiese - Monte Bondone,23/05,(203k),10,PARET-PEINTRE Aurélien,AG2R Citroën Team,26
Stage 16 | Sabbio Chiese - Monte Bondone,23/05,(203k),11,THOMAS Geraint,INEOS Grenadiers,26
Stage 16 | Sabbio Chiese - Monte Bondone,23/05,(203k),12,CEPEDA Jefferson Alexander,EF Education-EasyPost,25
Stage 16 | Sabbio Chiese - Monte Bondone,23/05,(203k),13,VERONA Carlos,Movistar Team,23
Stage 16 | Sabbio Chiese - Monte Bondone,23/05,(203k),14,GAVAZZI Francesco,EOLO-Kometa,22
Stage 16 | Sabbio Chiese - Monte Bondone,23/05,(203k),15,DE MARCHI Alessandro,Team Jayco AlUla,22
Stage 16 | Sabbio Chiese - Monte Bondone,23/05,(203k),16,ROGLIČ Primož,Jumbo-Visma,22
Stage 16 | Sabbio Chiese - Monte Bondone,23/05,(203k),17,STOJNIĆ Veljko,Team Corratec - Selle Italia,21
Stage 16 | Sabbio Chiese - Monte Bondone,23/05,(203k),18,ARMIRAIL Bruno,Groupama - FDJ,21
Stage 16 | Sabbio Chiese - Monte Bondone,23/05,(203k),19,MCNULTY Brandon,UAE Team Emirates,21
Stage 16 | Sabbio Chiese - Monte Bondone,23/05,(203k),20,BERWICK Sebastian,Israel - Premier Tech,21
Stage 16 | Sabbio Chiese - Monte Bondone,23/05,(203k),21,PARET-PEINTRE Valentin,AG2R Citroën Team,19
Stage 16 | Sabbio Chiese - Monte Bondone,23/05,(203k),22,FRIGO Marco,Israel - Premier Tech,18
Stage 16 | Sabbio Chiese - Monte Bondone,23/05,(203k),23,BARGUIL Warren,Team Arkéa Samsic,16
Stage 16 | Sabbio Chiese - Monte Bondone,23/05,(203k),24,MARCELLUSI Martin,Green Project-Bardiani CSF-Faizanè,16
Stage 16 | Sabbio Chiese - Monte Bondone,23/05,(203k),25,DENZ Nico,BORA - hansgrohe,15
Stage 16 | Sabbio Chiese - Monte Bondone,23/05,(203k),26,BUITRAGO Santiago,Bahrain - Victorious,12
Stage 16 | Sabbio Chiese - Monte Bondone,23/05,(203k),27,CHAMPION Thomas,Cofidis,12
Stage 16 | Sabbio Chiese - Monte Bondone,23/05,(203k),28,DUNBAR Eddie,Team Jayco AlUla,11
Stage 16 | Sabbio Chiese - Monte Bondone,23/05,(203k),29,PRONSKIY Vadim,Astana Qazaqstan Team,10
Stage 16 | Sabbio Chiese - Monte Bondone,23/05,(203k),30,LEKNESSUND Andreas,Team DSM,10
Stage 16 | Sabbio Chiese - Monte Bondone,23/05,(203k),31,KUSS Sepp,Jumbo-Visma,10
Stage 16 | Sabbio Chiese - Monte Bondone,23/05,(203k),32,ZANA Filippo,Team Jayco AlUla,10
Stage 16 | Sabbio Chiese - Monte Bondone,23/05,(203k),33,MAYRHOFER Marius,Team DSM,10
Stage 16 | Sabbio Chiese - Monte Bondone,23/05,(203k),34,CORT Magnus,EF Education-EasyPost,10
Stage 16 | Sabbio Chiese - Monte Bondone,23/05,(203k),35,ROJAS José Joaquín,Movistar Team,10
Stage 16 | Sabbio Chiese - Monte Bondone,23/05,(203k),36,DALLA VALLE Nicolas,Team Corratec - Selle Italia,9
Stage 16 | Sabbio Chiese - Monte Bondone,23/05,(203k),37,SCARONI Christian,Astana Qazaqstan Team,8
Stage 16 | Sabbio Chiese - Monte Bondone,23/05,(203k),38,ALBANESE Vincenzo,EOLO-Kometa,8
Stage 16 | Sabbio Chiese - Monte Bondone,23/05,(203k),39,BONIFAZIO Niccolò,Intermarché - Circus - Wanty,7
Stage 16 | Sabbio Chiese - Monte Bondone,23/05,(203k),40,BAIS Mattia,EOLO-Kometa,6
Stage 16 | Sabbio Chiese - Monte Bondone,23/05,(203k),41,MAESTRI Mirco,EOLO-Kometa,6
Stage 16 | Sabbio Chiese - Monte Bondone,23/05,(203k),42,SEVILLA Diego Pablo,EOLO-Kometa,6
Stage 16 | Sabbio Chiese - Monte Bondone,23/05,(203k),43,MAGLI Filippo,Green Project-Bardiani CSF-Faizanè,6
Stage 16 | Sabbio Chiese - Monte Bondone,23/05,(203k),44,QUARTERMAN Charlie,Team Corratec - Selle Italia,5
Stage 16 | Sabbio Chiese - Monte Bondone,23/05,(203k),45,CARTHY Hugh,EF Education-EasyPost,4
Stage 16 | Sabbio Chiese - Monte Bondone,23/05,(203k),46,VAN WILDER Ilan,Soudal - Quick Step,4
Stage 16 | Sabbio Chiese - Monte Bondone,23/05,(203k),47,KONRAD Patrick,BORA - hansgrohe,4
Stage 16 | Sabbio Chiese - Monte Bondone,23/05,(203k),48,TONELLI Alessandro,Green Project-Bardiani CSF-Faizanè,4
Stage 16 | Sabbio Chiese - Monte Bondone,23/05,(203k),49,MOLLEMA Bauke,Trek - Segafredo,4
Stage 16 | Sabbio Chiese - Monte Bondone,23/05,(203k),50,RICCITELLO Matthew,Israel - Premier Tech,4
Stage 16 | Sabbio Chiese - Monte Bondone,23/05,(203k),51,MULUBRHAN Henok,Green Project-Bardiani CSF-Faizanè,4
Stage 16 | Sabbio Chiese - Monte Bondone,23/05,(203k),52,DELETTRE Alexandre,Cofidis,4
Stage 16 | Sabbio Chiese - Monte Bondone,23/05,(203k),53,BENEDETTI Cesare,BORA - hansgrohe,4
Stage 16 | Sabbio Chiese - Monte Bondone,23/05,(203k),54,DE PLUS Laurens,INEOS Grenadiers,3
Stage 16 | Sabbio Chiese - Monte Bondone,23/05,(203k),55,FORMOLO Davide,UAE Team Emirates,3
Stage 16 | Sabbio Chiese - Monte Bondone,23/05,(203k),56,CARUSO Damiano,Bahrain - Victorious,2
Stage 16 | Sabbio Chiese - Monte Bondone,23/05,(203k),57,REX Laurenz,Intermarché - Circus - Wanty,2
Stage 16 | Sabbio Chiese - Monte Bondone,23/05,(203k),58,HAIG Jack,Bahrain - Victorious,1
Stage 16 | Sabbio Chiese - Monte Bondone,23/05,(203k),59,VELASCO Simone,Astana Qazaqstan Team,1
Stage 16 | Sabbio Chiese - Monte Bondone,23/05,(203k),60,HUYS Laurens,Intermarché - Circus - Wanty,1
Stage 16 | Sabbio Chiese - Monte Bondone,23/05,(203k),61,WARBASSE Larry,AG2R Citroën Team,1
Stage 16 | Sabbio Chiese - Monte Bondone,23/05,(203k),62,PUCCIO Salvatore,INEOS Grenadiers,1
Stage 16 | Sabbio Chiese - Monte Bondone,23/05,(203k),-,GAVIRIA Fernando,Movistar Team,-2
Stage 16 | Sabbio Chiese - Monte Bondone,23/05,(203k),-,FORTUNATO Lorenzo,EOLO-Kometa,-10
Stage 17 | Pergine Valsugana - Caorle,24/05,(197k),1,HEALY Ben,EF Education-EasyPost,164
Stage 17 | Pergine Valsugana - Caorle,24/05,(197k),2,BAIS Davide,EOLO-Kometa,144
Stage 17 | Pergine Valsugana - Caorle,24/05,(197k),3,RUBIO Einer Augusto,Movistar Team,117
Stage 17 | Pergine Valsugana - Caorle,24/05,(197k),4,PINOT Thibaut,Groupama - FDJ,114
Stage 17 | Pergine Valsugana - Caorle,24/05,(197k),5,ALMEIDA João,UAE Team Emirates,55
Stage 17 | Pergine Valsugana - Caorle,24/05,(197k),6,SKUJIŅŠ Toms,Trek - Segafredo,48
Stage 17 | Pergine Valsugana - Caorle,24/05,(197k),7,VACEK Karel,Team Corratec - Selle Italia,36
Stage 17 | Pergine Valsugana - Caorle,24/05,(197k),8,GABBURO Davide,Green Project-Bardiani CSF-Faizanè,33
Stage 17 | Pergine Valsugana - Caorle,24/05,(197k),9,GEE Derek,Israel - Premier Tech,31
Stage 17 | Pergine Valsugana - Caorle,24/05,(197k),10,PARET-PEINTRE Aurélien,AG2R Citroën Team,26
Stage 17 | Pergine Valsugana - Caorle,24/05,(197k),11,THOMAS Geraint,INEOS Grenadiers,26
Stage 17 | Pergine Valsugana - Caorle,24/05,(197k),12,CEPEDA Jefferson Alexander,EF Education-EasyPost,25
Stage 17 | Pergine Valsugana - Caorle,24/05,(197k),13,VERONA Carlos,Movistar Team,23
Stage 17 | Pergine Valsugana - Caorle,24/05,(197k),14,GAVAZZI Francesco,EOLO-Kometa,22
Stage 17 | Pergine Valsugana - Caorle,24/05,(197k),15,DE MARCHI Alessandro,Team Jayco AlUla,22
Stage 17 | Pergine Valsugana - Caorle,24/05,(197k),16,ROGLIČ Primož,Jumbo-Visma,22
Stage 17 | Pergine Valsugana - Caorle,24/05,(197k),17,STOJNIĆ Veljko,Team Corratec - Selle Italia,21
Stage 17 | Pergine Valsugana - Caorle,24/05,(197k),18,ARMIRAIL Bruno,Groupama - FDJ,21
Stage 17 | Pergine Valsugana - Caorle,24/05,(197k),19,MCNULTY Brandon,UAE Team Emirates,21
Stage 17 | Pergine Valsugana - Caorle,24/05,(197k),20,BERWICK Sebastian,Israel - Premier Tech,21
Stage 17 | Pergine Valsugana - Caorle,24/05,(197k),21,PARET-PEINTRE Valentin,AG2R Citroën Team,19
Stage 17 | Pergine Valsugana - Caorle,24/05,(197k),22,FRIGO Marco,Israel - Premier Tech,18
Stage 17 | Pergine Valsugana - Caorle,24/05,(197k),23,BARGUIL Warren,Team Arkéa Samsic,16
Stage 17 | Pergine Valsugana - Caorle,24/05,(197k),24,MARCELLUSI Martin,Green Project-Bardiani CSF-Faizanè,16
Stage 17 | Pergine Valsugana - Caorle,24/05,(197k),25,DENZ Nico,BORA - hansgrohe,15
Stage 17 | Pergine Valsugana - Caorle,24/05,(197k),26,BUITRAGO Santiago,Bahrain - Victorious,12
Stage 17 | Pergine Valsugana - Caorle,24/05,(197k),27,CHAMPION Thomas,Cofidis,12
Stage 17 | Pergine Valsugana - Caorle,24/05,(197k),28,DUNBAR Eddie,Team Jayco AlUla,11
Stage 17 | Pergine Valsugana - Caorle,24/05,(197k),29,PRONSKIY Vadim,Astana Qazaqstan Team,10
Stage 17 | Pergine Valsugana - Caorle,24/05,(197k),30,LEKNESSUND Andreas,Team DSM,10
Stage 17 | Pergine Valsugana - Caorle,24/05,(197k),31,KUSS Sepp,Jumbo-Visma,10
Stage 17 | Pergine Valsugana - Caorle,24/05,(197k),32,ZANA Filippo,Team Jayco AlUla,10
Stage 17 | Pergine Valsugana - Caorle,24/05,(197k),33,MAYRHOFER Marius,Team DSM,10
Stage 17 | Pergine Valsugana - Caorle,24/05,(197k),34,CORT Magnus,EF Education-EasyPost,10
Stage 17 | Pergine Valsugana - Caorle,24/05,(197k),35,ROJAS José Joaquín,Movistar Team,10
Stage 17 | Pergine Valsugana - Caorle,24/05,(197k),36,DALLA VALLE Nicolas,Team Corratec - Selle Italia,9
Stage 17 | Pergine Valsugana - Caorle,24/05,(197k),37,SCARONI Christian,Astana Qazaqstan Team,8
Stage 17 | Pergine Valsugana - Caorle,24/05,(197k),38,ALBANESE Vincenzo,EOLO-Kometa,8
Stage 17 | Pergine Valsugana - Caorle,24/05,(197k),39,BONIFAZIO Niccolò,Intermarché - Circus - Wanty,7
Stage 17 | Pergine Valsugana - Caorle,24/05,(197k),40,BAIS Mattia,EOLO-Kometa,6
Stage 17 | Pergine Valsugana - Caorle,24/05,(197k),41,MAESTRI Mirco,EOLO-Kometa,6
Stage 17 | Pergine Valsugana - Caorle,24/05,(197k),42,SEVILLA Diego Pablo,EOLO-Kometa,6
Stage 17 | Pergine Valsugana - Caorle,24/05,(197k),43,MAGLI Filippo,Green Project-Bardiani CSF-Faizanè,6
Stage 17 | Pergine Valsugana - Caorle,24/05,(197k),44,QUARTERMAN Charlie,Team Corratec - Selle Italia,5
Stage 17 | Pergine Valsugana - Caorle,24/05,(197k),45,CARTHY Hugh,EF Education-EasyPost,4
Stage 17 | Pergine Valsugana - Caorle,24/05,(197k),46,VAN WILDER Ilan,Soudal - Quick Step,4
Stage 17 | Pergine Valsugana - Caorle,24/05,(197k),47,KONRAD Patrick,BORA - hansgrohe,4
Stage 17 | Pergine Valsugana - Caorle,24/05,(197k),48,TONELLI Alessandro,Green Project-Bardiani CSF-Faizanè,4
Stage 17 | Pergine Valsugana - Caorle,24/05,(197k),49,MOLLEMA Bauke,Trek - Segafredo,4
Stage 17 | Pergine Valsugana - Caorle,24/05,(197k),50,RICCITELLO Matthew,Israel - Premier Tech,4
Stage 17 | Pergine Valsugana - Caorle,24/05,(197k),51,MULUBRHAN Henok,Green Project-Bardiani CSF-Faizanè,4
Stage 17 | Pergine Valsugana - Caorle,24/05,(197k),52,DELETTRE Alexandre,Cofidis,4
Stage 17 | Pergine Valsugana - Caorle,24/05,(197k),53,BENEDETTI Cesare,BORA - hansgrohe,4
Stage 17 | Pergine Valsugana - Caorle,24/05,(197k),54,DE PLUS Laurens,INEOS Grenadiers,3
Stage 17 | Pergine Valsugana - Caorle,24/05,(197k),55,FORMOLO Davide,UAE Team Emirates,3
Stage 17 | Pergine Valsugana - Caorle,24/05,(197k),56,CARUSO Damiano,Bahrain - Victorious,2
Stage 17 | Pergine Valsugana - Caorle,24/05,(197k),57,REX Laurenz,Intermarché - Circus - Wanty,2
Stage 17 | Pergine Valsugana - Caorle,24/05,(197k),58,HAIG Jack,Bahrain - Victorious,1
Stage 17 | Pergine Valsugana - Caorle,24/05,(197k),59,VELASCO Simone,Astana Qazaqstan Team,1
Stage 17 | Pergine Valsugana - Caorle,24/05,(197k),60,HUYS Laurens,Intermarché - Circus - Wanty,1
Stage 17 | Pergine Valsugana - Caorle,24/05,(197k),61,WARBASSE Larry,AG2R Citroën Team,1
Stage 17 | Pergine Valsugana - Caorle,24/05,(197k),62,PUCCIO Salvatore,INEOS Grenadiers,1
Stage 17 | Pergine Valsugana - Caorle,24/05,(197k),-,GAVIRIA Fernando,Movistar Team,-2
Stage 17 | Pergine Valsugana - Caorle,24/05,(197k),-,FORTUNATO Lorenzo,EOLO-Kometa,-10
Stage 18 | Oderzo - Val di Zoldo (Palafavera),25/05,(161k),1,PINOT Thibaut,Groupama - FDJ,227
Stage 18 | Oderzo - Val di Zoldo (Palafavera),25/05,(161k),2,HEALY Ben,EF Education-EasyPost,164
Stage 18 | Oderzo - Val di Zoldo (Palafavera),25/05,(161k),3,BAIS Davide,EOLO-Kometa,144
Stage 18 | Oderzo - Val di Zoldo (Palafavera),25/05,(161k),4,RUBIO Einer Augusto,Movistar Team,118
Stage 18 | Oderzo - Val di Zoldo (Palafavera),25/05,(161k),5,GEE Derek,Israel - Premier Tech,66
Stage 18 | Oderzo - Val di Zoldo (Palafavera),25/05,(161k),6,PARET-PEINTRE Aurélien,AG2R Citroën Team,56
Stage 18 | Oderzo - Val di Zoldo (Palafavera),25/05,(161k),7,ALMEIDA João,UAE Team Emirates,55
Stage 18 | Oderzo - Val di Zoldo (Palafavera),25/05,(161k),8,ZANA Filippo,Team Jayco AlUla,54
Stage 18 | Oderzo - Val di Zoldo (Palafavera),25/05,(161k),9,SKUJIŅŠ Toms,Trek - Segafredo,48
Stage 18 | Oderzo - Val di Zoldo (Palafavera),25/05,(161k),10,FRIGO Marco,Israel - Premier Tech,44
Stage 18 | Oderzo - Val di Zoldo (Palafavera),25/05,(161k),11,BARGUIL Warren,Team Arkéa Samsic,42
Stage 18 | Oderzo - Val di Zoldo (Palafavera),25/05,(161k),12,VACEK Karel,Team Corratec - Selle Italia,36
Stage 18 | Oderzo - Val di Zoldo (Palafavera),25/05,(161k),13,GABBURO Davide,Green Project-Bardiani CSF-Faizanè,33
Stage 18 | Oderzo - Val di Zoldo (Palafavera),25/05,(161k),14,THOMAS Geraint,INEOS Grenadiers,26
Stage 18 | Oderzo - Val di Zoldo (Palafavera),25/05,(161k),15,CEPEDA Jefferson Alexander,EF Education-EasyPost,25
Stage 18 | Oderzo - Val di Zoldo (Palafavera),25/05,(161k),16,VERONA Carlos,Movistar Team,23
Stage 18 | Oderzo - Val di Zoldo (Palafavera),25/05,(161k),17,GAVAZZI Francesco,EOLO-Kometa,22
Stage 18 | Oderzo - Val di Zoldo (Palafavera),25/05,(161k),18,DE MARCHI Alessandro,Team Jayco AlUla,22
Stage 18 | Oderzo - Val di Zoldo (Palafavera),25/05,(161k),19,ROGLIČ Primož,Jumbo-Visma,22
Stage 18 | Oderzo - Val di Zoldo (Palafavera),25/05,(161k),20,STOJNIĆ Veljko,Team Corratec - Selle Italia,21
Stage 18 | Oderzo - Val di Zoldo (Palafavera),25/05,(161k),21,ARMIRAIL Bruno,Groupama - FDJ,21
Stage 18 | Oderzo - Val di Zoldo (Palafavera),25/05,(161k),22,MCNULTY Brandon,UAE Team Emirates,21
Stage 18 | Oderzo - Val di Zoldo (Palafavera),25/05,(161k),23,BERWICK Sebastian,Israel - Premier Tech,21
Stage 18 | Oderzo - Val di Zoldo (Palafavera),25/05,(161k),24,PARET-PEINTRE Valentin,AG2R Citroën Team,19
Stage 18 | Oderzo - Val di Zoldo (Palafavera),25/05,(161k),25,PRONSKIY Vadim,Astana Qazaqstan Team,16
Stage 18 | Oderzo - Val di Zoldo (Palafavera),25/05,(161k),26,MARCELLUSI Martin,Green Project-Bardiani CSF-Faizanè,16
Stage 18 | Oderzo - Val di Zoldo (Palafavera),25/05,(161k),27,DENZ Nico,BORA - hansgrohe,15
Stage 18 | Oderzo - Val di Zoldo (Palafavera),25/05,(161k),28,BUITRAGO Santiago,Bahrain - Victorious,12
Stage 18 | Oderzo - Val di Zoldo (Palafavera),25/05,(161k),29,CHAMPION Thomas,Cofidis,12
Stage 18 | Oderzo - Val di Zoldo (Palafavera),25/05,(161k),30,DUNBAR Eddie,Team Jayco AlUla,11
Stage 18 | Oderzo - Val di Zoldo (Palafavera),25/05,(161k),31,LEKNESSUND Andreas,Team DSM,10
Stage 18 | Oderzo - Val di Zoldo (Palafavera),25/05,(161k),32,KUSS Sepp,Jumbo-Visma,10
Stage 18 | Oderzo - Val di Zoldo (Palafavera),25/05,(161k),33,MAYRHOFER Marius,Team DSM,10
Stage 18 | Oderzo - Val di Zoldo (Palafavera),25/05,(161k),34,CORT Magnus,EF Education-EasyPost,10
Stage 18 | Oderzo - Val di Zoldo (Palafavera),25/05,(161k),35,ROJAS José Joaquín,Movistar Team,10
Stage 18 | Oderzo - Val di Zoldo (Palafavera),25/05,(161k),36,DALLA VALLE Nicolas,Team Corratec - Selle Italia,9
Stage 18 | Oderzo - Val di Zoldo (Palafavera),25/05,(161k),37,SCARONI Christian,Astana Qazaqstan Team,8
Stage 18 | Oderzo - Val di Zoldo (Palafavera),25/05,(161k),38,ALBANESE Vincenzo,EOLO-Kometa,8
Stage 18 | Oderzo - Val di Zoldo (Palafavera),25/05,(161k),39,BAIS Mattia,EOLO-Kometa,6
Stage 18 | Oderzo - Val di Zoldo (Palafavera),25/05,(161k),40,MAESTRI Mirco,EOLO-Kometa,6
